ecosystem,namespace,name,version,repo_url,resolution_source
npm,@babel,parser,7.26.10,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.26.2,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.26.3,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.26.5,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.26.8,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.26.9,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.27.0,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.27.2,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.27.3,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.27.4,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.27.5,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.28.0,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.28.3,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.28.4,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.4.3,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.4.5,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.5.5,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.6.4,https://github.com/babel/babel,ecosystems
npm,@babel,parser,7.9.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-firefox-class-in-computed-class-key,7.24.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-firefox-class-in-computed-class-key,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-firefox-class-in-computed-class-key,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-firefox-class-in-computed-class-key,7.25.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-firefox-class-in-computed-class-key,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-firefox-class-in-computed-class-key,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-class-field-initializer-scope,7.25.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-class-field-initializer-scope,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-class-field-initializer-scope,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.22.15,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.25.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.22.15,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.23.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.25.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-bugfix-v8-static-class-fields-redefine-readonly,7.28.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-external-helpers,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-async-generator-functions,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-async-generator-functions,7.16.8,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-async-generator-functions,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-async-generator-functions,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-async-generator-functions,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-async-generator-functions,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.0.0-rc.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.10.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.12.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.3.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-properties,7.5.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-static-block,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-static-block,7.17.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-static-block,7.18.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-static-block,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-class-static-block,7.21.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.23.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.28.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.3.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-decorators,7.4.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-do-expressions,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-do-expressions,7.5.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-dynamic-import,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-dynamic-import,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-dynamic-import,7.5.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-explicit-resource-management,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-default-from,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-default-from,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-default-from,7.5.2,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-namespace-from,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-namespace-from,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-namespace-from,7.18.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-export-namespace-from,7.5.2,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-function-bind,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-function-bind,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-function-sent,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-function-sent,7.5.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-json-strings,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-json-strings,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-json-strings,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-json-strings,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-logical-assignment-operators,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-logical-assignment-operators,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-logical-assignment-operators,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-logical-assignment-operators,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.10.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.13.8,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.4.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-nullish-coalescing-operator,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-numeric-separator,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-numeric-separator,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-numeric-separator,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.17.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.18.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.3.2,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-object-rest-spread,7.5.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-catch-binding,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-catch-binding,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-catch-binding,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-catch-binding,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.11.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.13.8,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.21.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-optional-chaining,7.9.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-pipeline-operator,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-pipeline-operator,7.5.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-private-methods,7.16.11,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-private-methods,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-private-methods,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-private-methods,7.4.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-private-property-in-object,7.16.7,https://github.com/babel/babel-plugin-proposal-private-property-in-object,ecosystems
npm,@babel,plugin-proposal-private-property-in-object,7.17.12,https://github.com/babel/babel-plugin-proposal-private-property-in-object,ecosystems
npm,@babel,plugin-proposal-private-property-in-object,7.20.5,https://github.com/babel/babel-plugin-proposal-private-property-in-object,ecosystems
npm,@babel,plugin-proposal-private-property-in-object,7.21.0-placeholder-for-preset-env.2,https://github.com/babel/babel-plugin-proposal-private-property-in-object,ecosystems
npm,@babel,plugin-proposal-private-property-in-object,7.21.11,https://github.com/babel/babel-plugin-proposal-private-property-in-object,ecosystems
npm,@babel,plugin-proposal-throw-expressions,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-throw-expressions,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-unicode-property-regex,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-unicode-property-regex,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-unicode-property-regex,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-unicode-property-regex,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-unicode-property-regex,7.4.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-proposal-unicode-sets-regex,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-async-generators,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-async-generators,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-async-generators,7.8.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-bigint,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-class-properties,7.0.0-rc.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-class-properties,7.12.13,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-class-static-block,7.14.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-decorators,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-decorators,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-decorators,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-decorators,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-decorators,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-do-expressions,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-do-expressions,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-dynamic-import,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-dynamic-import,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-explicit-resource-management,7.25.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-export-default-from,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-export-default-from,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-export-default-from,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-export-namespace-from,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-export-namespace-from,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.26.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-flow,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-function-bind,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-function-bind,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-function-sent,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-function-sent,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.20.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.26.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-assertions,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.25.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.26.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-attributes,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-meta,7.10.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-import-meta,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-json-strings,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-json-strings,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-jsx,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-logical-assignment-operators,7.10.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-logical-assignment-operators,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-nullish-coalescing-operator,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-nullish-coalescing-operator,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-numeric-separator,7.10.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-numeric-separator,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-object-rest-spread,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-object-rest-spread,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-object-rest-spread,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-optional-catch-binding,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-optional-catch-binding,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-optional-catch-binding,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-optional-chaining,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-optional-chaining,7.8.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-pipeline-operator,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-pipeline-operator,7.5.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-private-property-in-object,7.14.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-throw-expressions,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-throw-expressions,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-top-level-await,7.14.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.25.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-typescript,7.3.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-syntax-unicode-sets-regex,7.18.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.16.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.2.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-arrow-functions,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.22.15,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.23.2,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.23.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.23.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.23.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.24.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.25.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.25.4,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.26.8,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-generator-functions,7.28.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.16.8,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.17.12,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.20.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.22.5,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.23.3,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.24.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.24.6,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.24.7,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.25.9,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.27.1,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-async-to-generator,7.5.0,https://github.com/babel/babel,ecosystems
npm,@babel,plugin-transform-block-scoped-functions,7.0.0-beta.54,https://github.com/babel/babel,ecosystems
